enter,review,label
KAKAO,"동급 회사 대비 낮은 연봉 및 성과 보상, 최근 회사를 떠나는 능력있는 동료들",0
KAKAO,연봉이 안오른다. 연봉이 작고 소중해저서 벼락거지 가능,0
KAKAO,신입으로서 커리어 향상이 걱정됌. 제대로된 멘토링 받기가 어려움,0
KAKAO,"돈 그리고 돈. 이직하며 떨어뜨린 연봉, 오를 생각을 않는 거의 동결 수준의 연봉 인상률, 작고 귀여운 인센티브, 생각보다 많은 탑다운식 업무 지시, 양심적이지 않은 소수의 사람들, 개인주의",0
KAKAO,일정 압박도 있고보상이 실망이라 좀 쪼달림일은 잘 모르갰다 이제 도전적인 서비스는 없는듯,0
KAKAO,커리어나 성장을 원하면 절대 오면 안되는 회사. IT계의 공기업이라는 설명이 딱 맞을 것 같음.,0
KAKAO,수평문화라는 미명하에 아무도 책임안지고 아무도 나서지 않음,0
KAKAO,"보상은 임원 및 소수 인원에게만 지나치게 쏠림.수평문화, 복지 점점 사라져감판교 오피스 답답함. (제주 근무하고 싶음ㅠ)",0
KAKAO,연봉자체가 경쟁사에 비해 많이 낮고어떤 성과를 내든 낮은 인상률을 보임,0
KAKAO,연봉 인상률이 낮음. 그래서 열심히 안하는 사람도 많음,0
KAKAO,크루들이 개고생해서 성과만든거에 대한 보상은 짜면서 경영진 보상만 가져감,0
KAKAO,급여가 너무 짭니다경력이직은 직전연봉 기준으로 너무 후려칩니다,0
KAKAO,고인물 꼰대가 점점 늘어나는 느낌예전에 카카오 이미지와 많이 달라지는 느낌,0
KAKAO,"부바부, 팀바팀낮은연봉인사 평가 제도 최악동료간 이간질 시킴일정 안지켜도 아무도 책임 안짐",0
KAKAO,싸게 열정페이수준의 임금으로 부릴려고 한다. 타 회사들에도 있는 것들이라 큰 장점이 없다.  현금성 복지 제로,0
KAKAO,복지가 아쉬움....복지는 크게 안바라고 왔지만연봉도 다소..,0
KAKAO,생각보다 낮은 급여. 핵심인재가 되지 않는 이상 급여가 잘 오르지 않음.,0
KAKAO,1. 기업 이미지 대비 낮은 임금. 처음 오퍼받을때 스타트업들에게 받은 오퍼보다 한참 낮음.2. 혁신이 없다. AB 테스트라던지 데이터 기반의 의사결정구조가 없어 그냥 기획자/디자이너 뇌피셜로 가능경우가 있어 보임 (지표를 보긴 보는데 AB테스트는 안함),0
KAKAO,회사의 성장과 성과에 대한 보상을 직원들과 절대로 나누지 않음. 임원 연봉은 계속 오르는데 업계 전반적 대우 수준이 향상되는 와중에 직원들 연봉 일괄 인상은 공산주의라 안 된다고 말하는 게 가장 윗분인 수전노 회사. 절대 오지마세요,0
KAKAO,조언을 구할 수 있는 유능한 상사가 적음주니어들에게도 기회가 많지만그 일을 해낼 수 있는 사람이 적어 소수의 사람에게 강제로 기회를 줌,0
KAKAO,"현금성복지 제로, 찔끔 오르는 연봉 인상율, 상여도 윗넘들이 다 해쳐먹고 역대급 매출에도 상여 마이너스퍼센트",0
KAKAO,"본인이 노력하지 않으면 썩은 고인물이 될수 있음, 보상(연봉,복지)는 포기해야함",0
KAKAO,급여가 적고 잘 오르지 않습니다. 보너스가 거의 없습니다  ,0
KAKAO,점점 바보가 되어가는 것을 느낄 수 있다. 다른 회사보다 개인 공부 추가 필요.,0
KAKAO,연봉상승률 극악. 수평조직이라는 미명 아래 리더부터 아무런 책임을 안 지려함. 조직은 커졌지만 그 큰 조직을 진두지휘하는 장은 없음. 일 열심히 하는 사람만 일이 몰리고 안 하려고 하면 끝도 없이 안항 수 있음열심히 잘하는 사람들은 버티다 다른 곳으로 이직. 매년 이런 상황이 반복되다보니 내부 직원 퀄러티가 조금씩 떨어짐. 네이버에서 1명이 할일을 이젠 4명 5명이 나눠서 일해야할 실정 ,0
KAKAO,동료평가가 인기투표 수준이라 그 어떤 상황에서도 싫은얘기는 안하게됨그러다보니 정작 목소리 내야하는 상황에서도 다들 아무말도 안함누군가 내줬으면 좋겠다는 생각은 다들 함(= 내 인기는 유지해야하고 현 상황은 싫으니 누군가 싫은소리해줬으면 좋겠어!)가장 순한case로 적었는데 브라이언 1촌들보다 간사한 동료들 차고 넘치는게 제일 역겨움,0
KAKAO,목표는 대표가 잘해서 달성한것.보상은 대표랑 윗대가리들만 챙기면 알아서 한다.,0
KAKAO,딱히 없었다. 눈이 보이는 가시성이 떨어지는 업무라는 것,0
KAKAO,대표나 임원들 마인드가 후지다좋았던 회사 문화가 후진 임원들에 의해 안좋게 바뀌고 있다,0
KAKAO,소통따위는 없음. 수평문화라 광고하나 실제 까보면 탑다운임.연봉 상승도 거의 없음.,0
KAKAO,너 나가도 와서 일할 사람 많다는 마인드를 임원 전체가 가지고 있다,0
KAKAO,- 매해 최저수준으로 100~200씩 오르는 연봉- 팀장이 연봉결정 권한을 갖고있어 평가가 투명하지 않으며 밉보이면 나락행,0
KAKAO,보상에 대해 상당히 인색하다임원들의 직원 홀대와 본인들 지갑만 챙기며 직원들의 보상은 개차반이다.복지는 나날이 줄어가고 현금성 복지는 사실상 전무하다고 보면 됨기혼자에 자녀가 있는게 아니면 사실상 복자랄게 없다시피함주차장은 현재 h스퀘어 기준으로 엄청 부족하다.구내식당도 없고 앞으로도 없을 상황이지만 식대는 중소기업수준으로 줌.그냥 대충 카카오라는 이력서에 한줄 남기는 정도의 의미만 있지 임원급이 아닌 이상 계속 다닐만한 회사는 절대 아님.무엇보다 보상에 대한 인사팀과 임원들의 의지는 똥망임.거기에 개판인 평가시스템과 짠 보상이 합쳐져서 더욱 똥통이 되어가는중.,0
KAKAO,직원 대부분에게 짜디짜지만 경영진에겐 심하게 후하다. 그래서 평균이 무지 높으니 평균의 함정에 빠지지 말자.잦은 조직 개편으로 이거하다 저거하게되는 식으로 자주 바뀌어서 커리어 향상에도 그닥 도움이 되지 않는다,0
KAKAO,동종업계 대비 낮은 연봉인상률과 성과급수평적인 문화를 가진 회사인줄 알았으나 들어와서 보니 실상은 왠만한 대기업 뺨치는 꼰대스러운 완전수직적 문화,0
KAKAO,그 훌륭한 직원들이 돈 짜게줘서 떠나가고 있고 자유로운 문화도 점점 옛말이 되어가고 있다,0
KAKAO,업무량이 많다. 주니어에게 너무많은것을 바란다아아아ㅏㅇ아나,0
KAKAO,어디나 그렇겠지만 프로젝트 런칭때 지나치게 급격히 바빠졌다가 또 여유로운 cycle 반복..,0
KAKAO,- 팀별로 분위기 천차만별- 복지는 좋으나 연봉 인상은 적은 편,0
KAKAO,보상이 정말 쥐꼬리다 이말이야다른 데 다 오르는데 여기만 안오른다 이말이야경영진이 바뀌면서 정말 개노답이 됐다 이말이야,0
KAKAO,동종업계 대비 다소 낮은연봉. 재택 추진등에 있어 경영진이 수동적으로 대응함.,0
KAKAO,수평적인척하는 수직조직리더마음대로 결정되는 회사답정너 리더를 위한 스무고개,0
KAKAO,경직된 조직문화기대가 크니 실망도 큰 법연봉은 나는 괜찮은데 아닌 사람도 많은 듯,0
KAKAO,장점이 단점성과를 안내도 되는 회사어차피 성과와 보상은 별개라 성과가 있어도 보상은 없음,0
KAKAO,"쥐꼬리보상비개발이 심하고, 연차오래되면 더 심하고그로스스테이지라고 직급같은거 만들어놓고연봉은 낮은데 연차높다고 일 더하라는회사기대는 연봉 주는만큼해라 도둑놈들아",0
KAKAO,위에서 정리 안해줘서 여기저기 난개발과 전승이 안되는 지식,0
KAKAO,경력직위주다보니 업무 인수인계나 초반에적응이 어렵습니다,0
KAKAO,있는 복지도 점점 줄고 최근 경영진들의 소통 방법과 분사 이슈 등을 보며 ‘카카오’라는 이름 말고는 나에게 이로운 것이 없는 회사라고 느낌...,0
KAKAO,월급루팡이나 실력이 별로인 사람들이 있어서 일하기 싫어질 때가 있다.개인적인 성장은 본인이 노력해야 한다. 팀바팀바쁜 팀은 바쁘다. 팀바팀성과급이 적다.,0
KAKAO,"똑똑한 사업 확장이 아닌 플랫폼을 등에 업는 ""이래도 안탈꺼야?"" 식의 대기업스러운 사업 확장",0
KAKAO,부바부겠지만 생각보다 빡세요 ㅜ 연협 잘하고 오시길자율출퇴근과 사람들은 좋습니다. 연봉 적어요.,0
KAKAO,- 실적과 상관없이 일관되게 짠 보상 체계- 주니어는 혼자서 커야할 수도- 조직이 커가며 점점 정보가 비대칭이 되어가는 분위기,0
KAKAO,"돈 안줌, 연봉 안올려줌, 인센 적음대기업화 되면서 사내정치가 심해짐 옛날에는 회사를 위해 일했는데, 지금은 조직의 리더를 위해 일하는 느낌임.예전에는 리더한테 아닌건 아니다라고 말했는데, 지금 그렇게 말하면 눈 밖에남 -> 인센 많이 안줌그 리더도 상위리더들 눈치보느라 정보 캐러 다니는게 일임",0
KAKAO,연봉/인센 업계 하위수준.일정에 대한 윗사람들 압박 심함.거의 없다싶은 복지(복지포인트 등 이런부분 일절없음),0
KAKAO,연봉 상승이 어렵고 인센이 매우짬조직 분위기가 수직적으로 바뀌고있음,0
KAKAO,담당자가 알아서 전부 다 알아서 해야함잘못되면 힘듦 권한만큼 책임도 따름,0
KAKAO,"시니어들이 애 키우면서 편하게 다니기 좋은 회사주니어나 5,6년차 애매한 연차들은보고배울게 많이 없는 회사교육차원에서 직원에게 투자가 없는회사급여차원에서도 직원에게 투자가 적은 회사",0
KAKAO,"연차가 올라갈수록 낮아지는 연봉상승률, 베풀지 않는 경영진, 계속 퇴사하는 실력있는 동료들과 그 빈 자리를 메꾸는 신입들",0
KAKAO,연봉 상승률이 너무 짭니다. 시니어에게는 별로인 회사임. ,0
KAKAO,"장점의 내용으로 노력하였으나, 결국은 저평가와 튀었던것에 대한 볼멘소리만 한가득...성과에 대한 기준과 평가는 수차례 문의 요청에도 단 한번도 답변을 받지못함... 이대로 있는것이맞을까...나도 그냥 루팡들처럼 속해버릴까... 고민이 됨.",0
KAKAO,성장하기 좋지만 뭔가 혼자 커야하는 느낌...비슷한 규모의 다른 it대기업에 비해 적은 급여,0
KAKAO,성장하기 좋은 환경이 아님이미 성공한 리더들의 안주일정이 없는 프로젝트들,0
KAKAO,연봉 레벨대비 기대치가 높음.합리적 그리고 목표지향적이지 않은 팀이 있음.,0
KAKAO,보상이 아쉽다경영진의 방향성을 모르겠다. 회사의 핵심 비전과 가치를 모르겠다,0
KAKAO,인색한 인센티브. 상대적으로 낮은 연봉 인상율. 경영진.,0
KAKAO,요새 문화가 많이 퇴색한듯..사람들이 많아지고 공동체인원이 많아져서 그런가 싶기도 하고,0
KAKAO,"돈, 돈, 돈뭐... 연협... 최악... 매년 4~5프로. 고인물 많음",0
KAKAO,퍼포먼스 위주의 인사. 이상만 쫒느라 실효성이 없는 기타 제도들,0
KAKAO,스스로 발전하기 어려움수평적이지 않고 수직적인 분위기,0
KAKAO,내가 소속되어 있는 셀 이외의 일에 대해서는 알 수 없다,0
KAKAO,패밀리만 챙기며 크루들과는 보상을 나누려하지 않는 경영진에 진절머리가 난다.,0
KAKAO,잦은 조직개편 및 업무가 엎어지는 경우가 많아 커리어 관리에 안 좋음,0
KAKAO,주니어에 대한 케어가 조금 부족하다고 느껴집니다. 부바부겠지만 딱히 도전적인 분위기도 아니라 성장을 위해서는 비추,0
KAKAO,엄청나게 열심히 일하는 분위기는 아닌거같아요.연봉상승률이 낮아서 분위기 뒤숭숭해요.,0
KAKAO,"처우관련, 동종업계대비 많이낮음. 사실상 이름값을 못한다고 생각이 들 수 있음. 협업이 굉장히 강조되다보니 정신없을때가 많음",0
KAKAO,연봉과 인센티브가 엄청 적지는 않지만 갈수록 상승률이 낮아진다. ,0
KAKAO,직원들의 애사심이 대체적으로 낮다. 판교 통근은 멀다. 통근버스 유료. 식당이 없음.,0
KAKAO,영어로 부르지만 수직적으로 변하고있음타 회사대비 보상이 아쉬움,0
KAKAO,압박이 심하다 성과에목을 매는곳도 있다성과만큼 보상은 기대만큼은아니다,0
KAKAO,나는 좋았지만 다른 사람 의견은 모르겠음. 스스로 일을 찾아 해야한다는 인식이강함.,0
KAKAO,점점 줄어드는 복지회사 성장과 비례하지 않은 실적 보상위에서 내려오는 낙하산들그들로 하여금 기존 좋은 문화 사라지고 있는 중,0
KAKAO,현금성 복지가 없다. 생각보다 그리고 복지자체가 별로없다,0
KAKAO,"성장 기회, 성장 가능성이 적은 회사. 업무 주도권 없이 조직장이 시키는 범위에서만 하고 책임은 같이 져야하는 회사.",0
KAKAO,"연구직을 하고싶었는데, 웹개발을 하게 되서 좀 불만이긴 하다. 하지만 연구직지원한것도 아니고, 티오도 없었기에 문제는 없다. 이곳에서 자기개발하다가, 입맛에 맞는 자리가 있을경우 옮겨갈 생각이다(조직내 이동)",0
KAKAO,업체 최저 보상 수준. 이래서 카무원이라는 말이 도는듯. ,0
KAKAO,최근에는 장점들이 점점 변하고 있다 최근에 보상이 다른 회사를 따라가지 못하고 있다,0
KAKAO,아닌척 하면서 탑다운 의사결정이 대부분보상을 기대할 수 없음고연봉으로 이제 조금 편하게 회사 생활하고 싶다면 추천합니다. 워라밸은 좋을 수 있어요.,0
KAKAO,신입한테 연봉 역전 당함 보상 없음 경영진끼리 다 해먹음,0
KAKAO,수평적인 문화라고 하지만 아님잘 소통이 안되는 느낌도 가끔 듦,0
KAKAO,"타사에 비해 낮은 연봉 인상률, 인센티브, 현금성 복지자랑할만한 현금성 복지가 진짜 없다. 멜론 무료가 끝임",0
KAKAO,장점에 설명되어있어서 단점 쓸게 없는데 최소 30자래서 채움,0
KAKAO,경영진들의 비전을 모르겠다. 아쉬운 보상. 구내식당 부재.,0
KAKAO,회사와 나의 상호 기대치 괴리감이 큼대체 워라벨 좋다고 한 사람 누구임,0
KAKAO,"-회사가 돈을 잘 벌어도 직원들에게는 안 나눠줌(회사이익은 다 내꼬야, 나는 빌게이츠 형아처럼 착한척 기부할꼬야. 기부는해도 직원 나부랭이한텐 안줄꼬야)-회사가 돈이 잘 안벌리면 직원들에게 더 안나눠줌-구내식당 없음-주관적 평가제도",0
KAKAO,조직 운영을 잘 못하고 조직 방향성 설계가 미흡함말단 직원들은 그거 쫓느라 정신없음ㅠ급여도 회사 실적대비... 동종업계 수준대비 낮은편적당히 고정수입 받고 복세편살 마인드로 살면 다닐만하고커리어 발전 등은 자기 하기나름이나 네임벨류 제외 그닥인 느낌임,0
KAKAO,급여. 열심히 일하는데 보상이 굉장히 적은 느낌.....,0
KAKAO,수평이고 신충헌이고 모르겠고 돈버는 부서와 돈쓰는 부서간의 보이지 않는 갈등 존재,0
KAKAO,주차장 자리가 적어서 추첨으로 해야하는게 불편함알파돔으로 이사가면 좀 나아질 지 기대해봄셔틀도 돈을 내는 게 좀 아쉽 ,0
KAKAO,주변 동일 연차의 지인들과 비교햐면 연봉에서 현타가 옵니다. 업무랑 및 성과에 대하여 정당한 보상을 받지 못하였다고 느껴지네요.,0
KAKAO,보상이 기대이하.. 유능한 직원들이 떠나든 말든 대우가 많이 부족한듯,0
KAKAO,연봉차이가 심한것 같다.평가 항목에 '같이 일하기 싫다' 체크란이 있다.보상이 약하다.다양하게 일을 해야해서 공부할게 많다.,0
KAKAO,"스트레스 덜 받는 값을 한다. 급여와 복지가 낮다. 그리고 서비스와 잡일(평가, 면담, 등등)이 많은 편",0
KAKAO,"업무량이 매우 많은 편이고, 어느 연차 이상 되면 돈을 덜받아서 결국 이직하게 된다고 들음",0
KAKAO,"발전이 없고 퇴보만 존재.경쟁이 약한 만큼 루팡도 많음.루팡이 많은 만큼 경영진도 인센 루팡.연봉, 인센 등 경제적 이득은 버려야함.",0
KAKAO,카카오라는 이름에 기대하고 온다면 중소기업보다도 못한 경영방식을 경험하게 될것,0
KAKAO,연봉 인상률이 가장 큰 단점인 것 같고다른 사람들은 잘 올려주는걸까 궁금,0
KAKAO,인센티브가 적다 보상에 대한 부분들이 전반적으로 아쉽다.,0
KAKAO,복지가 짜다회사 위치가 애매하다연봉이 좀... 낮다,0
KAKAO,전략이 모호하고 갑작스런 변화가 많아짐. 유연한 대응으로 볼수도 있으나 커리어엔 나쁜 영향도 있음. 내부 이동이 제한됨.,0
KAKAO,"인사시스템 도메인이 salt일 정도로 급여가 매우 짜다.일부 높은 사람이 있겠으나 그 사람들로 인해 더 현타옴.레거시 시스템이 많아, 엔지니어가 오면 역량이 점차 낮아진다.새로운 시스템으로 개선하는 것에 매우 보수적이고 한다해도 개뿔 인정해 주지 않는다.고인물들과 일할수록 점점 이직생각이 많아진다.평가 시스템이 매우 비인간적이라 멘탈 약한 사람은 상처받기 쉽다.",0
KAKAO,사업의 방향성이 공감가지않음부서바이부서로 헬게이트 열릴 가능성,0
KAKAO,연봉이 오르질 않는다.1년 인상이 200 이 좀 안될듯...,0
KAKAO,조직의 방향성이 자주 바뀌고 명확하지 않음. 신사업을 계속 만들어서 그런듯,0
KAKAO,보수적 문화 은근히개인주의팀바팀 부바부 심해지는 느낌,0
KAKAO,주니어들은 알아서 커야하는점올라갈수록 연봉 상승더딘점,0
KAKAO,생각보다 주먹구구식으로 일한다는 느낌을 받을 수 있습니다. 팀바팀이겠지만 회사 규모에 비해 업무 시스템이 갖춰져있지는 않아요.,0
KAKAO,마지막 회사로 오기 좋다는 소문이 찐 사실이었음.연봉 인상률이 말 못할 수준. 대외적인 이미지만 좋음.,0
KAKAO,임원의 보상독식.착한척은 하지만 직원들에게 매우몹시야박함. 그들만의 플레이그라운드 대탈출이 필요,0
KAKAO,불투명한 보상구조.누가 얼만큼 왜 받는지 모른다.낮은 연봉인상률.아무도 책임지지 않으려는 구조.열심히 일하면 좀 바보됨.대외이미지는 좋지만 직원보상은 그닥.,0
KAKAO,열심히 해봐야 보상으로 안돌아옴.회사가 성방해봐야 보상을 안줌.수직적문화가 이미 자리잡음.,0
KAKAO,"수평구조가 수평이아니라는것, 애매한 기업마인드, 무능한 경영진",0
KAKAO,"- 키맨이 없음 업무가 얽혀 있으나 누군가 잘 나서지 않음. 키맨들은 자주 떠나가는 듯 함.좋은 워라벨과 조직문화로 정체된 사람들이 많음. 누군가 나서길 기대한다면 업무 처리가 되지 않는 경우가 많음. 키맨으로 잘 활약하면 좋은 평가, 좋은 고과 잘 받을 확률이 높지만 업무가 상당히 고단해 짐. 키맨 역할을 했는데도 보상이 짜다면 전적으로 이직하길 권장함.",0
KAKAO,경쟁사 대비 낮은 연봉과 복지 그리고 성장대비 임금인상율이 넘 낮음,0
KAKAO,카무원이라서 인센 인상률이 좋지 않음.. 워라벨은 좋지만 반대로 열심히 하려는 사람들이 적어 사기저하,0
KAKAO,평균 연봉 인상율도 그렇고 상여금 정말 극악이다.다른 문화는 최고인데 평가 보상 문화는 개화기 이전...,0
KAKAO,금전적 보상이 매우 아쉬움명절 용돈 30만원사옥과 구내식당 없음 ,0
KAKAO,뭔가 가르침을 받기보다는 스스로 찾아야하는 것 같습니다. 처음에 적응하는데 좀 힘들 수 있습니다.,0
KAKAO,"팀 내 꼰대가 있을 경우 위의 모든 장점을 박살 낼수 있음 꼰대가 많은 편은 아니나, 복병처럼 숨어있음.뭘 배운다는 생각은 버려야하고, 가르쳐 준다는 분위기없음. 맨땅에 헤딩, 각개전투임 3,4년차 경력직 입사 시 적응까지 6개월정도 멘붕 가능버티면 또 적응되긴함 ",0
KAKAO,낮은 연봉낮은 인센낮은 보상하지만 받은 만큼만 하기에는 이만한 회사 없음,0
KAKAO,매년 바뀌는 인사제도와 다른 회사의 승진과 유사한 그로스스테이지 업이 쉽지않음. 스테이지업 하지 않는 한 연봉 인상폭이 매우 작음.,0
KAKAO,비슷한 기업에 비해 보상이작습니다. 그리고 스스로 커리어 관리를 하지않으면 힘들 수 있어 보입니다.,0
KAKAO,"표면적 장점의 모든 내용이 단점으로 작용한다.수평적 문화. 주니어를 케어해 줄 사람도, 성장을 도와줄 문화도 부족하다. 수평적 임금. 연봉 인상률이 매우 낮다. 주니어든 시니어든 연봉이 적정수준 상승해야 좋은 인재가 유지 됨에도 중소기업 수준의 인상률을 자랑한다.높은 자유도. 이는 곧 무질서, 무체계를 의미한다. 조직 간 역할과 책임의식이 부족하고, 재사용성의 고려가 대단히 낮다. 이를 바로잡아 줄 사람도 없다. 이는 기업문화가 좋게 말하면 수평, 실상은 제멋대로 인 문화에서 비롯되었다고 본다.",0
KAKAO,업무가 다소 자유롭게 느껴져서 어느 정도가 전체 팀에 커뮤니케이션이 잘 이루어지는지 잘 모르겠다,0
KAKAO,낮은 인상률과 보상그로 인해 사람들이 점점 나가는 모습,0
KAKAO,아직 근무를 제대로 한 적이 없어 단점을 모르겠습니다.,0
KAKAO,점심 안줌 ㅋㅋㅋ 급여에 포함 그밖에 단점 잘 모르겠다,0
KAKAO,자기 발전을 하려면 부단한 노력이 필요. 성과에 비해 보상이 불투명,0
KAKAO,"직원에 대한 보상, 투명하지 않은 공유회사일은 뉴스로 통해 접할 때가 많다",0
KAKAO,신입한테 별로 신경 안써줌. 일을 알아서 잘 찾아서 해야함,0
KAKAO,칼퇴가 거의 없는 듯그거 외엔 잘 모르겠습니다 좋아요,0
KAKAO,부바부겠지만 대체로 개인주의..? 투명하지 않은 보상제도,0
KAKAO,연봉 인상이 부족하고 인센티브가 적을겋이라는 걱정이있읔,0
KAKAO,고인물..보상이 너무너무 아쉽다업무 태만인 사람도 보인다 (덕분에 분위기 다운),0
KAKAO,경쟁사에 비해 낮은 연봉 처우편해서 안주하게 되는 삶,0
KAKAO,타인의 자유도 보장해야함초기 카카오 서비스에 대한 높은 이해도 요구,0
KAKAO,"낮은 연봉상승률 및 적은 보상과 앞으로도 그럴것이라는 사내 분위기, 경기도 위치",0
KAKAO,젊은 조직문화인 만큼 젊은 꼰대도 많았고 엄청난 업무랑,0
KAKAO,연봉이 짜고 경영진 마인드가 그렇게 좋은지 모르겠고 회사 밖에서 보여지는 이미지와 많이 다른듯,0
KAKAO,일을 대충 하는 사람이 꽤 많음. 수평은 수평이지만 위에 있으려면 그 자리에 필요한 수준은 되어야 하지 않을까,0
KAKAO,기업의 이익에 비해 보상은 뚜렷하지 않아 요새 불만이 많음 복지도 쏘쏘,0
KAKAO,연봉이 짜다. 다른 IT기업에 비해 짜고 점점 복지가 줄어드는 느낌입니다,0
KAKAO,신입보다 연봉이 낮을 수도 있는 알 수 없는 연봉테이블 및 없다싶이 하는 성과금,0
KAKAO,1. 계약 연봉 == 영끌2. 다음 시절부터 있던 실력 없는 고인물들 라떼는 듣는 것도 질림. 구다음 잘하시던 분들은 죄다 다른데 가셨음그러면서도 대우는 잘 받기를 원함 신입 연봉 올랐다고 자기들 연봉도 올라야한다고 하시는 분들 있던데 진지하게 본인들이 신인보다 나은게 히스토리 많이 아는 것말고 있는지 고민 바랍니다.솔직히 능력있는 사람들은 구다음이고 구카카오고 계약 연봉 + 스톡 잘 받고 있어서 조용들 하심,0
KAKAO,누구한테 몰아주기식의 업무가 너무 심함 그걸 공감못하는 리더들에 환멸,0
KAKAO,리더만 계속 늘고 있는데 그들은 하는 일이 없습니다. 극악의 연봉인상율과 인센티브까지 상대적 박탈감이 큰 회사입니다.,0
KAKAO,간혹 소통이 되지 않는 직원이 있으니 개인차라 단점이라고 말하디는 어려울것같슺니다,0
KAKAO,"모든 회사가 그렇듯 워라벨 , 사람, 분위기는 팀바팀타사 대비 낮은 보상",0
KAKAO,오로지 경영진들만 배부르게 하는 정작 열심히 직원들에게는 최대한 비용 안나가도록 어떻게든 애쓰는 곳,0
KAKAO,외부에서 보기에는 좋아보이지만 실상 속은 썩어 문드러진 회사... 영업이익 좋아도 연봉 인상률 인센 상승률 극악...,0
KAKAO,- 복지가 없음(양가 부모님 보험이 전부)- 자녀 학자금 없음- 가끔 꼰대가 존재함- 의장의 측근들을 C레벨로 내리 꽂는 경우가 많음- 위치가 판교라 교통이 헬임- 판교는 임대사옥이라 이래저래 이사를 자주다님,0
KAKAO,이렇게 걱정없이 주어진 개발만 하며 살아도 되나 하는 걱정..,0
KAKAO,수직 관계 무능한 상사 앞에서는 꼼짝 못함 조금 잦은 야근,0
KAKAO,돈을 짜게줌그것도 천일염 팍팍넣어서 성과급과 인상률도 마찬가지 직급도 없어서 오를수있는 기회가없음,0
KAKAO,아직까지 단점을 잘 모르겠습니다. 만족하며 잘 다니고 있습니다,0
KAKAO,동종업계랑 비교했을때 성과 보상 레벨이 낮다. 회사 영업이익이나 주가가 아무리 올라도 그들만의 파티일뿐 직원들에게 돌아오는건 없음.그나마 개발직군은 스톡 등 별도의 대우를 받지만 기획/디자인/스텝 직군은 그런거 1도없음,0
KAKAO,개발 신입 입장에서는 정글 속에서 혼자 살아나가는 느낌..돈도 많이주고 복지도 좋고 자유롭고 그것 외 불만은 없다!,0
KAKAO,근무강도에 비한 적은보상 때문에 동기부여에 어려움을 겪음,0
KAKAO,- 사람 피곤하게 하는 예상외의 다수 꼰대들- 무능력한데 인맥으로 감투쓴 기상천외한 존재들- 이런 사람이 어떻게 카카오에? 라는 생각이 들 정도로 역량이 부족한 동료. 그런 동료는 영원히 이직할생각도 없어보임- 최고의 단점은 유사한 덩치의 IT 공룡회사들에 비해 작고 귀여운 월급,0
KAKAO,급여나 보상이 다소 약함. 일 자체도 위에서 떨어지는 일들이 다소 있어서 동기부여가 어려울 때도 있었음,0
KAKAO,의사결정 늦음. 리더 이상만 행복주니어 시니어는 갈리는 중,0
KAKAO,워크는 없다.  모두 다 공장 부속품일뿐 커리어 성장없음,0
KAKAO,"연봉과 인센 등 금전적인 부분에 대한 아쉬움, 점점 수직적으로 변해가는 의사결졍들",0
KAKAO,성과 보상이 거의 없음 입사시 잘 네고해야하고 안그럼 절대 후회함,0
KAKAO,업무도서지원이 복지로 되어 있는데 승인이 필요해서 과연 이게 대외로 표방할 복지인지 좀...,0
KAKAO,듣기론 연봉이 아쉽다 하던데.. 저는 아직은 잘 모르겠습니다ㅎㅎ,0
KAKAO,전사적인 국룰로 회사적응부터 커리어관리는 개인이 스스로 하기에 달렸기때문에 스스로 강한자만 살아남는 분위기,0
KAKAO,글쎄 낙하산.  엄한 조직장완장 찬. 피아노 치는. 노래시키는조직장,0
KAKAO,성과보상은 진짜 짜다. 점점 탑다운에서 내려오는 의사결정이 많아지고 있음.,0
KAKAO,바쁠때는 바쁩니다.팀바팀 부바부에 따라 다릅니다.인센이 적습니다.,0
KAKAO,인티가 짜다 대표 라인만 성공하기 쉬운 회사 직급도 없고 진급에 대한 여부가 불투명,0
KAKAO,긴장감이 적은 대신.. 성취감(보상포함)도 부족합니다.,0
KAKAO,연봉을 안 올려줌구내식당없음 식비 10만원 주는데 기본 8000원,0
KAKAO,이력과 상관 없는 직급낙하산 낮은 처우. 아주 높지는 않은 업무 기준,0
KAKAO,대기업에 속하는 회사임에도 불구하고 인사나 사내문화 정립이 잘 되지안ㄹ았음,0
KAKAO,낮은 연봉상승률?.. 혹은 생각보다는 많지 않은 복지..?,0
KAKAO,기업의 위상에 비해서 직원 보상 수준이 낮습니다. 연봉 상승을 위한 징검다리로 활용하기 좋습니다.,0
KAKAO,아웃풋에 대한 부담감이 가끔씩 느껴질 때도 있었습니다.,0
KAKAO,사람이 많아지면서 자연스레 불만 의견도 많아지지만 특히 최근들어 그러한 경향이 더 심해진듯 함 ,0
KAKAO,키맨이 부족하다일을 적극적우로 안하려고 하는 사람들이 많다기찬터어어으아ㅏ,0
KAKAO,"어디나 팀바팀, 사바사라고 해서 평가가 매우 주관적입니다.",0
KAKAO,낙하산 패밀리 부대들.일반 직원들 챙겨줄 돈은 없으나 회사 맨날 리모델링하며 뒤로 뭔 짓을 하는지 모르겠으나 열심히 업무공간 리모델링 하는데 돈을 펑펑 씀.패밀리면 직원을 폭행하던 서비스를 말아먹던 걱정 없음.좋겠다 걱정 없어서~ ^^*,0
KAKAO,숨어서 월루하시는 분도 많고 하는 만큼 인정 못 받는 분도 많음,0
KAKAO,자율적이다보니 일을 찾는 과정도 필요. 탑다운 방식을 선호시 단점이 될 수도 있음.,0
